date,market,market_id,category,commodity,commodity_id,unit,priceflag,pricetype,currency,usdprice
15/01/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.76
15/01/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.32
15/01/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.49
15/02/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/02/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.65
15/02/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.8
15/02/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.15
15/02/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,11.42
15/02/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.51
15/02/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,2.11
15/02/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.64
15/02/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.82
15/02/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.1
15/02/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.44
15/02/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.95
15/02/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.89
15/02/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.81
15/02/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.55
15/02/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.52
15/03/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.57
15/03/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.73
15/03/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/03/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/03/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,10.21
15/03/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.13
15/03/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.85
15/03/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.56
15/03/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.09
15/03/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.84
15/03/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.26
15/03/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.65
15/03/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.58
15/03/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.36
15/03/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.32
15/03/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.47
15/04/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/04/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,10.29
15/04/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.27
15/04/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.86
15/04/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.57
15/04/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.75
15/04/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.14
15/04/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.89
15/04/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/04/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.68
15/04/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.48
15/04/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.35
15/04/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.51
15/05/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/05/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.6
15/05/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/05/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.11
15/05/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.49
15/05/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.86
15/05/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.57
15/05/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.14
15/05/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.95
15/05/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/05/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.83
15/05/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.68
15/05/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.59
15/05/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.63
15/05/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.52
15/06/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.77
15/06/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/06/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/06/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,3.58
15/06/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.86
15/06/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.57
15/06/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.75
15/06/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.95
15/06/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/06/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.83
15/06/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.68
15/06/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.39
15/07/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/07/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.64
15/07/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/07/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/07/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.86
15/07/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.57
15/07/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.75
15/07/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.14
15/07/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.95
15/07/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/07/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.83
15/07/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.68
15/07/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.59
15/07/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.63
15/07/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.42
15/07/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.52
15/08/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/08/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.77
15/08/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/08/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/08/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.98
15/08/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.86
15/08/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.57
15/08/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.86
15/08/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.35
15/08/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.89
15/08/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.72
15/08/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.59
15/08/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.63
15/08/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.45
15/08/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.62
15/09/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.55
15/09/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.65
15/09/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.44
15/09/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/09/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.98
15/09/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.89
15/09/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/09/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.97
15/09/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.37
15/09/2016,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,2.06
15/09/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.41
15/09/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.91
15/09/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.15
15/09/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.59
15/09/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.75
15/09/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.48
15/09/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.51
15/10/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.75
15/10/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.5
15/10/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.12
15/10/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,11.49
15/10/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.87
15/10/2016,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.62
15/10/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,1.14
15/10/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,7.82
15/10/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,2.06
15/10/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.77
15/10/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.93
15/10/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.75
15/10/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.56
15/11/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.5
15/11/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.38
15/11/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.33
15/11/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,7.06
15/11/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.75
15/11/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.87
15/11/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,4.91
15/11/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.04
15/11/2016,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.29
15/11/2016,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.11
15/11/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.4
15/11/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.09
15/11/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.41
15/11/2016,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.21
15/12/2016,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.39
15/12/2016,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.4
15/12/2016,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.33
15/12/2016,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.32
15/12/2016,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.064
15/12/2016,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,6.23
15/12/2016,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.56
15/12/2016,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.11
15/12/2016,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.79
15/12/2016,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,4.34
15/12/2016,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,0.96
15/12/2016,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.16
15/12/2016,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,0.96
15/12/2016,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.42
15/01/2017,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.4
15/01/2017,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.33
15/01/2017,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.4
15/01/2017,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.37
15/01/2017,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.072
15/01/2017,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,6.3
15/01/2017,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,1.64
15/01/2017,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.1
15/01/2017,National Average,226,milk and dairy,Cheese (picon),319,8 pcs,actual,Retail,EGP,0.34
15/01/2017,National Average,226,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,0.77
15/01/2017,National Average,226,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,4.5
15/01/2017,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.44
15/01/2017,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.24
15/01/2017,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.03
15/01/2017,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.22
15/02/2017,National Average,226,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,0.46
15/02/2017,National Average,226,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,0.36
15/02/2017,National Average,226,cereals and tubers,Rice,52,KG,actual,Retail,EGP,0.46
15/02/2017,National Average,226,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,0.42
15/02/2017,National Average,226,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.087
15/02/2017,National Average,226,"meat, fish and eggs","Meat (beef, without bones)",468,KG,actual,Retail,EGP,7.42
15/02/2017,National Average,226,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,2.13
15/02/2017,National Average,226,milk and dairy,Cheese,414,KG,actual,Retail,EGP,1.44
15/02/2017,National Average,226,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,1.65
15/02/2017,National Average,226,oil and fats,Oil (mixed),395,800 G,actual,Retail,EGP,1.25
15/02/2017,National Average,226,oil and fats,Oil (sunflower),184,800 G,actual,Retail,EGP,1.43
15/02/2017,National Average,226,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,1.05
15/02/2017,National Average,226,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,1.32
15/02/2017,National Average,226,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,1.37
15/02/2017,National Average,226,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,0.53
15/02/2017,National Average,226,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,0.29
